Well_ID,"X, m","Y, m","Depth, m","Porosity, fraction","Permeability, mD","Acoustic Impedance, kg/s-m^2",Rock facies,"Density, g/cm3","Compressible velocity, m/s","Youngs modulus, GPa","Shear velocity, m/s","Shear modulus, GPa"
Well_no_55,7175,7625,3060.56,0.15837,,6999959.528,Sandstone,1.82774902,4364.5297,24.58246914,1736.900427,5.229086933
Well_no_55,7175,7625,3061.06,0.16175,136.4382646,6872133.214,Sandstone,1.523793456,4072.459971,33.77995856,1737.288595,4.918618069
Well_no_55,7175,7625,3061.56,0.06601,2.64050672,7568872.442,Sandy shale,2.827063943,2987.965225,22.95533343,1720.655891,8.851188155
Well_no_55,7175,7625,3062.06,0.11057,,7378385.229,Shaly sandstone,2.079294592,3323.048397,24.88846135,1474.932578,6.508526888
Well_no_55,7175,7625,3062.56,0.1121,,7316446.247,Shaly sandstone,,3364.677957,30.60586358,1738.837862,5.235930314
Well_no_55,7175,7625,3063.06,0.12328,19.47395872,7641879.347,Shaly sandstone,1.593079234,4883.607625,35.25737908,1738.876791,3.28604737
Well_no_56,4925,8525,3053.17,0.16731,,7083830.834,Sandstone,1.517420233,4657.522916,33.2597642,1580.64416,
Well_no_56,4925,8525,3053.67,,,6899604.414,Sandstone,2.163131346,3134.359359,22.04166962,1674.179476,5.761521591
Well_no_56,4925,8525,3054.17,0.074,,7824320.632,Sandy shale,2.556654238,3184.887339,,1657.274457,6.902464107
Well_no_56,4925,8525,3054.67,0.07325,,7875115.15,Sandy shale,2.571726445,2923.892707,21.9822915,1689.01744,8.500632696
Well_no_56,4925,8525,3055.17,0.07178,,7656112.459,Sandy shale,2.624789022,2873.017003,21.5974935,1744.770052,
Well_no_56,4925,8525,3055.67,0.07789,,7785900.544,Sandy shale,2.623760572,,,1789.944829,6.24806561
Well_no_56,4925,8525,3056.17,0.12609,,7373439.71,Shaly sandstone,2.282747743,3291.525819,,1656.452925,
Well_no_56,4925,8525,3056.67,0.12488,,7175874.681,Shaly sandstone,2.092172776,3722.123134,26.61935598,1856.266304,5.801713342
Well_no_56,4925,8525,3057.17,,,7341056.971,Shaly sandstone,1.809267474,3974.334405,27.23292913,1777.691959,5.299889946
Well_no_56,4925,8525,3057.67,0.07394,,7768209.897,Sandy shale,3.266578478,2463.147646,,1883.258398,8.538842297
Well_no_56,4925,8525,3058.17,0.07714,53.35339739,,,2.527076753,2992.109217,22.54741154,,7.367092522
Well_no_56,4925,8525,3058.67,0.14339,105.7188054,7180771.817,Shaly sandstone,2.315160008,2713.880958,22.9249119,1543.275847,6.932702184
Well_no_56,4925,8525,3059.17,0.13556,,7441002.387,Sandstone,1.689786102,4371.21153,32.39697286,1547.494077,5.262406313
Well_no_56,4925,8525,3059.67,,,7265302.603,,2.32264852,3088.46984,24.49877918,1696.913986,6.019333788
Well_no_56,4925,8525,3060.17,0.14658,,7256539.241,Sandstone,,5158.711364,35.61500797,1708.398531,2.128559889
Well_no_56,4925,8525,3060.67,,,7391190.394,Sandstone,1.789045726,3901.586957,27.61124921,1469.815384,5.346138364
Well_no_56,4925,8525,3061.17,,,6863142.851,Sandstone,,,28.73380773,,4.995032812
Well_no_56,4925,8525,3061.67,0.15193,,7148176.919,Sandstone,1.813354875,3378.543018,27.22115773,1753.318793,4.814942045
Well_no_56,4925,8525,3062.17,0.06897,,7823695.077,Sandy shale,3.109084191,2284.67915,19.1730608,1449.872711,8.962363945
Well_no_56,4925,8525,3062.67,0.07436,,7779024.931,Sandy shale,3.117303487,2559.637823,20.90829211,1628.641828,9.746240728
Well_no_57,5775,5125,3046.13,0.14857,147.5305928,7389738.067,Sandstone,2.040060592,3614.40462,25.99286684,1838.986963,
Well_no_57,5775,5125,3046.63,,,7647802.752,Sandy shale,2.884472008,,24.09565182,1686.12904,9.149524324
Well_no_57,5775,5125,3047.13,0.0715,,8142026.685,Sandy shale,3.222314353,2311.049719,19.35601191,1664.343932,8.28941755
Well_no_57,5775,5125,3047.63,,,7490759.898,Sandstone,1.695978568,3984.011193,36.17090197,1762.546791,
Well_no_57,5775,5125,3048.13,,,,Sandstone,2.480458857,3125.027022,24.28518417,,7.095970261
Well_no_57,5775,5125,3048.63,0.14213,,7325994.085,Sandstone,2.23944066,3481.712465,24.18636018,,5.453453169
Well_no_57,5775,5125,3049.13,0.14514,,7650045.89,Sandstone,1.584888772,5013.841102,37.14535686,1813.872385,1.650985014
Well_no_57,5775,5125,3049.63,0.14968,,7465077.219,Sandstone,2.43428086,3081.844874,22.79952694,1792.848265,7.217526531
Well_no_57,5775,5125,3050.13,0.15113,,7228595.586,Sandstone,,3902.774111,30.32044553,1597.936388,5.425169937
Well_no_57,5775,5125,3050.63,0.14772,,7470923.772,Sandstone,2.379504024,2475.362309,21.29335263,,6.048448147
Well_no_57,5775,5125,3051.13,0.15992,,6864835.756,,2.437856784,3277.056259,15.55109492,1705.599899,7.575986084
Well_no_57,5775,5125,3051.63,0.16123,,6845277.972,Sandstone,,3053.279541,18.06729189,1657.308571,7.076564461
Well_no_57,5775,5125,3052.13,0.16744,,6625440.287,Sandstone,1.787199494,3501.887558,23.56701439,1521.111474,4.443190224
Well_no_57,5775,5125,3052.63,0.0721,,7568468.298,Sandy shale,2.616535313,,23.26126779,1605.295824,7.25168128
Well_no_57,5775,5125,3053.13,0.12517,,7445337.746,Shaly sandstone,2.134033071,3338.285309,24.81568308,1803.124512,6.818496942
Well_no_57,5775,5125,3053.63,0.13444,,6902267.993,Shaly sandstone,1.856490912,,28.502854,,
Well_no_57,5775,5125,3054.13,0.1362,,7388717.205,,1.612270999,4601.063727,31.15858329,1738.331325,3.93522466
Well_no_57,5775,5125,3054.63,,95.77816049,7318630.799,Sandstone,2.382708168,2913.215267,21.71436519,1626.09531,6.512163174
Well_no_57,5775,5125,3055.13,0.14744,,7027375.455,Sandstone,1.574417273,4467.893776,32.99434556,1621.071633,5.027148656
Well_no_57,5775,5125,3055.63,0.14773,,6964946.471,Sandstone,1.720903622,4045.446676,25.94658713,1711.029851,4.223668531
Well_no_58,6025,6975,3049.47,0.11187,,7632999.362,Shaly sandstone,1.632024049,4662.769803,35.06915116,1639.214877,4.159280986
Well_no_58,6025,6975,3049.97,0.11477,,7321023.414,,1.656825498,4773.142299,31.60498164,1563.301593,3.563996997
Well_no_58,6025,6975,3050.47,0.06947,,,Sandy shale,2.807120758,1800.276362,23.65954645,1606.623112,7.424297882
Well_no_58,6025,6975,3050.97,0.15067,,7121766.171,,,4177.595385,28.85063735,1429.26681,5.379635214
Well_no_58,6025,6975,3051.47,0.15637,,7259211.324,Sandstone,,3325.704481,24.34927925,1708.428242,
Well_no_58,6025,6975,3051.97,,,6979772.411,Sandstone,2.236170639,,21.42400437,1589.606039,7.406712108
Well_no_58,6025,6975,3052.47,0.16528,,7099987.557,Sandstone,1.862724467,3276.181623,27.23033588,1650.50497,3.009206391
Well_no_58,6025,6975,3052.97,,,6748863.201,Sandstone,1.779430661,3744.498732,23.68727636,1657.69725,
Well_no_58,6025,6975,3053.47,0.16838,,6860100.632,Sandstone,,4416.14127,31.27405678,1734.30946,
Well_no_58,6025,6975,3053.97,0.16893,,6807547.624,Sandstone,1.57972644,4452.044225,28.44359995,1697.998028,4.000764096
Well_no_58,6025,6975,3054.47,0.1725,242.4394055,7084792.114,Sandstone,1.934797876,4136.129809,,1769.616192,
Well_no_58,6025,6975,3054.97,0.17315,272.0247244,6907309.369,,1.744587329,3608.45117,25.40380762,1624.473831,4.955908154
Well_no_58,6025,6975,3055.47,0.17677,,7092476.861,Sandstone,1.996945695,3323.755759,,1831.73641,4.40738701
Well_no_58,6025,6975,3055.97,,,6914692.643,Sandstone,,3368.631014,24.44252603,1736.146122,4.620093775
Well_no_58,6025,6975,3056.47,0.17984,,6976127.298,Sandstone,1.638623543,4299.524628,29.58094354,,4.559435547
Well_no_58,6025,6975,3056.97,0.18121,257.7490336,6748829.239,Sandstone,1.942428648,3111.55848,22.16397133,1307.887097,5.171992921
Well_no_58,6025,6975,3057.47,0.18054,,6747205.243,Sandstone,1.855211774,4068.531974,24.20103395,1707.147642,
Well_no_58,6025,6975,3057.97,0.18384,,,Sandstone,1.682849418,4161.438481,25.13657341,1588.864924,4.385424438
Well_no_58,6025,6975,3058.47,,,6742647.666,Sandstone,2.24154319,2863.371791,18.76001191,1690.838884,
Well_no_58,6025,6975,3058.97,0.07618,,7706796.892,Sandy shale,2.511159948,3290.899915,,1561.601165,7.964110256
Well_no_59,2925,3325,3049.88,0.15503,183.7884288,7178995.333,Sandstone,2.450080313,3067.092426,20.2879858,1633.228699,4.881028967
Well_no_59,2925,3325,3050.38,,160.8465429,7132975.766,Sandstone,2.183145358,3852.911796,22.13285552,1775.536572,7.043010011
Well_no_59,2925,3325,3050.88,0.15918,,7149400.65,Sandstone,1.527100269,,31.07918558,1649.447491,5.794290457
Well_no_59,2925,3325,3051.38,0.16357,,,Sandstone,1.497440188,4948.757597,30.12933678,1748.887811,
Well_no_59,2925,3325,3051.88,,37.11521787,7753711.924,Shale,1.807151242,4609.514949,29.62408457,1699.653834,3.475875861
Well_no_59,2925,3325,3052.38,0.09036,,7527583.815,Shaly sandstone,2.199639902,3254.788422,23.6968822,1705.310471,6.988204014
Well_no_59,2925,3325,3052.88,0.06777,,7591453.738,Shale,1.701009986,4029.041335,32.57075966,,5.683797675
Well_no_59,2925,3325,3053.38,0.12904,,7063659.027,Shaly sandstone,1.963423886,3378.204028,28.28293576,1681.218856,4.991763144
Well_no_59,2925,3325,3053.88,0.13466,,7400327.673,Shaly sandstone,1.793295179,4255.228154,,1688.838276,3.77059274
Well_no_59,2925,3325,3054.38,0.13436,,6856334.153,Shaly sandstone,2.193800537,3109.285978,20.54517694,1786.426626,6.736087459
Well_no_59,2925,3325,3054.88,0.13303,,7461287.214,Shaly sandstone,1.53427427,,37.67224527,,4.543832026
Well_no_59,2925,3325,3055.38,0.13669,,7251155.789,Sandstone,2.053460433,,25.91373355,1659.886761,
Well_no_59,2925,3325,3055.88,0.15056,,7252083.292,Sandstone,2.415858913,2811.059017,19.68207094,1594.583523,
Well_no_59,2925,3325,3056.38,0.14514,,6858614.338,Sandstone,,2752.946318,,1615.981295,5.708011898
Well_no_59,2925,3325,3056.88,0.14531,,,Sandstone,,3332.229468,23.23099932,1655.257852,6.84877092
Well_no_59,2925,3325,3057.38,0.15454,185.8830313,7284966.248,Sandstone,,4149.423685,32.03089608,,5.236814871
Well_no_59,2925,3325,3057.88,0.16061,,7020640.811,Sandstone,1.952624846,3468.804828,26.26153752,,5.181456494
Well_no_59,2925,3325,3058.38,0.16046,,7026096.974,Sandstone,2.168520647,3421.24208,22.73514503,1802.279506,5.227785963
Well_no_59,2925,3325,3058.88,0.06749,,7862806.589,,1.443198718,5219.853177,,1656.245484,1.994765911
Well_no_59,2925,3325,3059.38,0.06512,,7654471.326,Shale,1.709389654,4738.250369,34.88595792,1714.934043,5.235004493
Well_no_60,3125,6325,3048.05,0.13467,,7059660.2,Sandstone,2.190950534,3008.000144,23.68369178,1681.205522,6.454123413
Well_no_60,3125,6325,3048.55,0.14113,,7392286.23,Sandstone,2.472839447,2367.170858,22.19410755,1647.706113,6.306222413
Well_no_60,3125,6325,3049.05,,,7207660.812,Sandstone,1.766900148,4200.127429,29.60145046,1517.027638,4.763514028
Well_no_60,3125,6325,3049.55,,,8052114.369,Shale,1.659174466,,37.74240554,,3.515124599
Well_no_60,3125,6325,3050.05,0.05599,,7860451.343,Shale,1.919388467,4633.173038,34.09488381,1769.685186,6.494956701
Well_no_60,3125,6325,3050.55,0.09021,,7300704.003,Sandy shale,3.059730227,2591.158868,16.51492824,1637.988266,9.703052126
Well_no_60,3125,6325,3051.05,0.06182,,7724890.773,Shale,,4353.819084,35.45380296,,4.102383493
Well_no_60,3125,6325,3051.55,0.05327,40.16670623,7865934.141,Shale,1.972733257,,32.23255083,1747.952471,7.725937813
Well_no_60,3125,6325,3052.05,0.13377,,7304801.619,Shaly sandstone,2.006792404,,27.23091688,1620.889228,4.207068041
Well_no_60,3125,6325,3052.55,,,7290622.192,Shaly sandstone,1.602456853,4994.72919,,1808.167209,4.721275542
Well_no_60,3125,6325,3053.05,0.13779,86.35491643,7258636.191,Shaly sandstone,1.9886163,3579.928404,27.58174412,1724.417638,6.636924519
Well_no_60,3125,6325,3053.55,,137.1799576,7404769.375,Sandstone,1.946474748,3214.914609,25.45863343,,5.261261496
Well_no_60,3125,6325,3054.05,0.14096,,,Sandstone,1.893979544,3712.86488,21.95917221,1710.245121,6.009831188
Well_no_60,3125,6325,3054.55,,102.8514041,7364117.11,Sandstone,1.864657356,3825.079135,30.57478799,1604.775383,
Well_no_60,3125,6325,3055.05,0.15097,,7188303.316,Sandstone,2.121960569,3691.971586,24.8810161,1822.779678,5.654522863
Well_no_60,3125,6325,3055.55,0.15787,,6948123.374,Sandstone,1.627784657,4295.634881,27.74835335,1622.667913,4.091457398
Well_no_60,3125,6325,3056.05,0.15916,,6988066.587,Sandstone,2.352852093,3225.407039,,1641.799333,7.070514139
Well_no_60,3125,6325,3056.55,0.06704,,7889599.836,Shale,1.952687252,4033.300472,33.02740947,1645.650041,4.443558778
Well_no_60,3125,6325,3057.05,0.0665,,7812760.451,Shale,1.748041037,4463.771244,32.38211901,1654.567023,4.595815472
Well_no_60,3125,6325,3057.55,,,7682344.977,,2.072453338,,,1611.847003,5.698361106
Well_no_61,3925,4625,3046.19,0.18495,,6976549.449,Sandstone,1.876297717,3361.93528,24.79002252,1616.637875,4.958631885
Well_no_61,3925,4625,3046.69,0.18891,,6779509.751,Sandstone,2.279273724,3062.574038,17.88443029,1703.370026,6.005830868
Well_no_61,3925,4625,3047.19,0.06553,2.214604277,7805146.652,Sandy shale,2.838067381,2912.739616,20.54999717,1656.31655,9.391231506
Well_no_61,3925,4625,3047.69,,,7910100.728,Sandy shale,3.050604353,2626.760736,24.36396008,1570.651794,8.026815419
Well_no_61,3925,4625,3048.19,0.14351,,7227225.173,Sandstone,1.94893848,4161.411942,26.59927115,1632.390395,4.736677908
Well_no_61,3925,4625,3048.69,0.14356,,7103748.454,Sandstone,2.027104199,,23.23274719,,6.646115649
Well_no_61,3925,4625,3049.19,,,6993129.81,Sandstone,1.572506762,,33.33588177,1653.934653,
Well_no_61,3925,4625,3049.69,0.15669,,7055332.311,Sandstone,1.910245298,3551.641465,26.09019532,,5.380606632
Well_no_61,3925,4625,3050.19,0.15532,,6975985.569,Sandstone,1.687253032,3613.631302,30.05172698,,4.980557707
Well_no_61,3925,4625,3050.69,,,7046128.563,Sandstone,1.511991993,4495.306282,33.66635684,1679.644199,4.769871636
Well_no_61,3925,4625,3051.19,,,7117032.285,Sandstone,1.739966135,4280.459638,26.55747894,1790.495221,5.148199336
Well_no_61,3925,4625,3051.69,0.16867,,6893490.417,Sandstone,,3208.554289,22.85371492,1704.811754,6.452220656
Well_no_61,3925,4625,3052.19,0.17431,222.769256,7028991.848,Sandstone,,4408.719409,29.92781687,1672.680115,6.042585669
Well_no_61,3925,4625,3052.69,,,7171248.316,Sandstone,1.631913533,,33.63200823,1575.966152,
Well_no_61,3925,4625,3053.19,0.16909,172.1760494,6996949.266,Sandstone,1.739464187,4442.666975,27.42373515,1559.101829,6.468582514
Well_no_61,3925,4625,3053.69,0.17383,,7016925.37,Sandstone,2.162625059,3092.550692,23.28018764,1595.563731,
Well_no_61,3925,4625,3054.19,0.17674,,6840362.667,Sandstone,2.348243605,2917.162805,19.01157016,1655.895805,6.163981458
Well_no_61,3925,4625,3054.69,0.18736,489.2194022,6919242.965,Sandstone,2.124413284,2972.492483,,1532.551078,6.29743941
Well_no_61,3925,4625,3055.19,0.18472,,6954629.631,,,2929.995717,21.79005906,,6.521510526
Well_no_61,3925,4625,3055.69,0.1865,,6854292.113,Sandstone,,2516.91454,25.8236295,,5.609587558
Well_no_62,1375,2775,3055,,,7300333.017,Shaly sandstone,1.676270576,,28.76188208,1807.401189,4.128515007
Well_no_62,1375,2775,3055.5,,,7156079.946,Sandstone,2.077337109,3147.148166,26.61472398,,3.913728928
Well_no_62,1375,2775,3056,0.15264,103.2830175,7436227.026,Sandstone,2.196322433,,25.81887457,1593.209718,5.739607835
Well_no_62,1375,2775,3056.5,,,,Sandstone,2.233438627,,21.79168962,1683.575697,5.38234451
Well_no_62,1375,2775,3057,,,7152604.046,Sandstone,2.221588364,3345.68753,22.4717996,1736.22751,6.5789215
Well_no_62,1375,2775,3057.5,0.15955,,7205071.969,Sandstone,1.695493052,4225.210529,30.01339863,1700.746509,6.545136845
Well_no_62,1375,2775,3058,,,7193708.128,Sandstone,1.683238591,4469.663745,,,5.006343015
Well_no_62,1375,2775,3058.5,0.15989,,6799445.832,Sandstone,2.207108001,2858.069692,20.52786235,1649.904152,5.822160587
Well_no_62,1375,2775,3059,,,7181366.746,Sandstone,1.947348194,3302.280378,27.56390958,,4.882601604
Well_no_62,1375,2775,3059.5,0.16698,,7048006.25,Sandstone,1.97723655,3787.85801,28.05205835,,3.626411698
Well_no_62,1375,2775,3060,0.1637,,7099872.987,Sandstone,1.757650264,3893.552354,27.25254883,1537.769121,4.393088118
Well_no_62,1375,2775,3060.5,0.17244,,6810679.034,Sandstone,,4574.284736,29.26155057,1754.884245,3.680340508
Well_no_62,1375,2775,3061,0.17102,219.1200994,6978555.497,Sandstone,1.802045259,3959.70208,28.55864234,1543.812767,4.885535717
Well_no_62,1375,2775,3061.5,0.04831,,7817762.712,Shale,1.545083784,5340.155455,,1649.154419,4.865067819
Well_no_62,1375,2775,3062,0.123,,7174139.536,Shaly sandstone,1.651750602,4326.012174,31.21161556,,6.419524664
Well_no_62,1375,2775,3062.5,0.13423,61.723634,,Shaly sandstone,,4223.27449,29.52639952,1754.124655,4.476361138
Well_no_62,1375,2775,3063,0.14368,50.53273467,7261381.306,Shaly sandstone,1.510829237,4554.359567,32.8898139,1774.602763,3.979793076
Well_no_62,1375,2775,3063.5,0.14564,,7202920.053,Shaly sandstone,1.935636048,3174.725862,,1678.291063,
Well_no_62,1375,2775,3064,0.15294,,7115145.615,Shaly sandstone,1.643448633,4054.191624,31.54253589,1661.322237,
Well_no_62,1375,2775,3064.5,0.14392,70.72337901,7179791.2,,2.08675208,3840.864126,28.06987613,1532.97645,6.338820813
Well_no_63,5525,8125,3052.28,0.16926,,7013846.129,Sandstone,2.265562491,3508.025509,,1578.197097,
Well_no_63,5525,8125,3052.78,,,6769400.167,Sandstone,1.967520821,3873.588626,,1804.495734,6.694860175
Well_no_63,5525,8125,3053.28,0.17582,,6993911.399,Sandstone,1.668234079,4154.156052,28.45581055,1665.005427,4.611428973
Well_no_63,5525,8125,3053.78,0.17848,,7068666.519,Sandstone,2.392635255,2923.145796,17.12351114,,5.798845306
Well_no_63,5525,8125,3054.28,0.17414,,7115433.025,Sandstone,2.358231207,3157.59888,24.0498923,1693.717228,6.386977216
Well_no_63,5525,8125,3054.78,0.18358,,7087776.189,Sandstone,1.527785878,4413.787239,30.09598318,1719.475006,2.906046875
Well_no_63,5525,8125,3055.28,0.07312,,7778488.062,Sandy shale,3.058524794,2231.121406,,1732.641267,8.412079611
Well_no_63,5525,8125,3055.78,0.07287,,7769949.034,Sandy shale,3.259254859,2244.097046,16.40382065,1539.900351,8.633485494
Well_no_63,5525,8125,3056.28,0.12604,,7409412.042,Shaly sandstone,2.213609205,3551.928182,25.69829695,1525.746302,5.544923748
Well_no_63,5525,8125,3056.78,0.14024,,7223052.113,Shaly sandstone,,,22.64992293,1715.613957,
Well_no_63,5525,8125,3057.28,,,7273204.541,Shaly sandstone,2.207740846,3227.231299,24.68966491,1657.792591,6.277568235
Well_no_63,5525,8125,3057.78,0.14432,,7167113.006,Sandstone,2.224879043,3437.303299,,1671.373362,6.13056034
Well_no_63,5525,8125,3058.28,0.14888,,7270544.134,Sandstone,2.02455499,3268.168886,26.87850502,1804.915626,7.318278928
Well_no_63,5525,8125,3058.78,0.07436,,7578580.992,Sandy shale,,,20.8748561,1607.015033,7.893533569
Well_no_63,5525,8125,3059.28,0.11485,56.78555416,7590777.639,Shaly sandstone,,3689.520418,28.00433494,1739.507385,
Well_no_63,5525,8125,3059.78,,24.8276168,7095830.575,Shaly sandstone,2.069796256,,23.84220204,1388.876932,4.858521621
Well_no_63,5525,8125,3060.28,0.11885,,7702922.979,Shaly sandstone,1.662712756,4883.171042,35.90175433,,4.309802017
Well_no_63,5525,8125,3060.78,0.0669,,7645344.85,Sandy shale,3.086846045,2340.091207,20.968728,1662.120927,8.065872445
Well_no_63,5525,8125,3061.28,0.14375,127.7500307,7088608.503,Sandstone,2.240809154,3040.133279,24.83030341,1755.925166,
Well_no_63,5525,8125,3061.78,0.14031,,,,1.918840278,3807.153784,26.30549057,,5.175481664
Well_no_64,2775,8825,3054.58,0.15442,,7160691.195,,2.362508369,3044.87436,24.95820281,1676.254255,7.930572609
Well_no_64,2775,8825,3055.08,0.1599,,7028179.163,Sandstone,1.865382197,4088.166325,25.4744862,1876.188606,5.363813816
Well_no_64,2775,8825,3055.58,0.15984,,7162571.606,Sandstone,1.982869538,,22.93950381,1777.504013,6.274798524
Well_no_64,2775,8825,3056.08,0.16516,,7185967.141,Sandstone,1.754870459,3933.452548,29.8752772,1669.746369,5.167727825
Well_no_64,2775,8825,3056.58,0.16744,,6949411.95,Sandstone,2.395995231,2417.420608,19.48107645,1504.091067,7.143986117
Well_no_64,2775,8825,3057.08,0.05925,,7909254.997,Shale,1.555679137,4991.033513,39.73252327,1520.137291,4.822489717
Well_no_64,2775,8825,3057.58,,,7395617.868,Shaly sandstone,1.5982038,4162.834931,36.61688101,1753.59418,2.722539226
Well_no_64,2775,8825,3058.08,0.13268,,7411489.762,,2.076519999,3675.443213,27.02394306,1592.876022,4.442289598
Well_no_64,2775,8825,3058.58,,,7324614.204,Shaly sandstone,2.290638371,3181.642385,24.47128842,1689.806623,6.153912328
Well_no_64,2775,8825,3059.08,0.13382,,7474353.045,Shaly sandstone,1.845085394,,31.46513905,1759.747815,6.14725868
Well_no_64,2775,8825,3059.58,0.13986,,7079969.42,Sandstone,2.385064675,2964.833517,21.44249204,1636.560198,5.249039643
Well_no_64,2775,8825,3060.08,0.14569,,7159935.816,Sandstone,2.179873172,2780.692618,26.73049659,1725.775479,3.110985
Well_no_64,2775,8825,3060.58,0.14818,,7477205.282,Sandstone,1.677838567,4037.395245,34.18334166,1622.088749,3.22773022
Well_no_64,2775,8825,3061.08,0.15071,,7235740.653,Sandstone,1.890796389,3900.098577,24.12547557,1637.193484,3.542182877
Well_no_64,2775,8825,3061.58,,,7776346.624,Shale,,4307.360046,,1723.954368,6.395697751
Well_no_64,2775,8825,3062.08,0.06115,60.5692053,8131219.553,Shale,1.706739224,4737.633529,38.02395626,1775.675333,
Well_no_64,2775,8825,3062.58,0.12515,,7515115.582,Shaly sandstone,1.719812621,4172.25047,32.85116878,1745.74897,4.105785081
Well_no_64,2775,8825,3063.08,0.12934,22.24750071,7327417.254,Shaly sandstone,2.073456767,3340.282165,25.0819285,1461.696033,6.271479931
Well_no_64,2775,8825,3063.58,0.13463,101.7277098,7277327.835,Shaly sandstone,1.861468467,4161.029004,31.8417069,1650.217805,4.242947767
Well_no_64,2775,8825,3064.08,0.13734,,7283854.897,Shaly sandstone,,2890.369602,25.37567181,1734.6928,6.541827885
Well_no_65,2225,6525,3050.72,,32.59883986,7408879.328,Shaly sandstone,2.224216081,3473.827277,26.41717182,1714.589965,4.648282827
Well_no_65,2225,6525,3051.22,0.04429,,7987617.955,Shale,1.523584846,,40.51214715,1714.354117,3.662648239
Well_no_65,2225,6525,3051.72,0.0464,,8020278.159,Shale,,5132.145866,36.60697651,1595.536735,5.054805235
Well_no_65,2225,6525,3052.22,0.12636,,7224173.03,Shaly sandstone,1.636254828,,34.42188813,,4.223647604
Well_no_65,2225,6525,3052.72,0.13067,,7419450.63,Shaly sandstone,2.074530482,4534.459445,29.31494298,1845.248062,6.718482949
Well_no_65,2225,6525,3053.22,0.12905,,7296143.369,Shaly sandstone,1.645888021,5034.843677,33.0486055,1687.844373,
Well_no_65,2225,6525,3053.72,0.13637,,7077761.192,Shaly sandstone,1.566080429,4548.104801,30.64472003,1674.850058,4.564150527
Well_no_65,2225,6525,3054.22,0.13167,,7432709.322,,1.538604961,5050.680947,36.83470436,1697.474515,5.048299702
Well_no_65,2225,6525,3054.72,0.14256,84.74873009,7303793.575,Sandstone,2.296761287,3387.669583,23.07576502,,6.699477928
Well_no_65,2225,6525,3055.22,0.14411,,7262535.451,Sandstone,2.20061098,3028.705139,22.20378782,1609.198828,5.231319701
Well_no_65,2225,6525,3055.72,0.14744,,7033095.784,Sandstone,1.576533534,4358.518582,34.05940995,1738.904917,4.417241743
Well_no_65,2225,6525,3056.22,0.15155,,7250049.499,Sandstone,2.077403147,3669.195809,23.21513732,1762.30389,5.562570489
Well_no_65,2225,6525,3056.72,0.15818,,6856552.233,,,3236.283908,22.91725953,1749.875311,7.084652578
Well_no_65,2225,6525,3057.22,0.15742,,6990856.235,Sandstone,1.539207104,4234.475745,31.05117521,1635.700857,5.447017136
Well_no_65,2225,6525,3057.72,0.04781,34.41709764,7813271.224,Shale,1.87174374,4324.071592,32.78687713,1570.667038,6.726784605
Well_no_65,2225,6525,3058.22,0.10182,34.69124429,7671883.97,,2.340925358,3452.575045,24.78899636,1666.884625,6.852138806
Well_no_65,2225,6525,3058.72,0.10802,,7633279.437,Shaly sandstone,2.028004388,,29.73050317,1867.21572,5.194858635
Well_no_65,2225,6525,3059.22,0.11112,,,Shaly sandstone,2.336925233,3000.77962,20.58988853,1726.165237,6.943417246
Well_no_65,2225,6525,3059.72,,,7468454.265,Shaly sandstone,1.605891635,,30.6711937,1605.984789,5.072100401
Well_no_65,2225,6525,3060.22,0.05802,53.3260554,7951667.225,Shale,,4550.907206,33.63735723,1465.607928,4.830833636
Well_no_66,2975,5375,3047.55,0.14217,104.5100827,7604521.038,Sandstone,1.66819652,4855.994731,32.13233653,1465.682961,5.058698368
Well_no_66,2975,5375,3048.05,0.14293,,7316490.8,Sandstone,2.018675272,3569.589984,28.76137269,,6.131568218
Well_no_66,2975,5375,3048.55,0.15064,,7064024.895,Sandstone,1.83280796,4082.635379,28.19430277,1614.124948,3.983884089
Well_no_66,2975,5375,3049.05,0.15244,128.9338527,,Sandstone,2.264997978,3464.368327,21.92872736,1680.298056,
Well_no_66,2975,5375,3049.55,0.14762,,7319874.628,Sandstone,,4426.443975,30.11533783,1501.51202,5.056740155
Well_no_66,2975,5375,3050.05,,159.8018964,7288903.211,Sandstone,2.108902424,3648.25587,26.61611215,1841.946228,6.435942175
Well_no_66,2975,5375,3050.55,0.15325,95.08493132,,Sandstone,,3277.832264,25.09514301,1822.350359,6.570439118
Well_no_66,2975,5375,3051.05,0.16262,,6911157.56,Sandstone,,3843.019387,29.15219543,1756.399795,4.209870528
Well_no_66,2975,5375,3051.55,0.16595,,6905308.708,Sandstone,2.017864093,3180.077485,25.91087166,1626.529159,7.799372352
Well_no_66,2975,5375,3052.05,0.0591,,7648765.445,Shale,1.964282756,4071.260489,30.18650828,1646.836209,5.500475028
Well_no_66,2975,5375,3052.55,0.12552,,7435609.089,Shaly sandstone,2.125021058,3441.091736,30.16146046,1438.472643,6.268578371
Well_no_66,2975,5375,3053.05,0.12473,94.31391239,7053221.59,Shaly sandstone,2.003206638,3698.691519,22.18594749,1756.60164,8.448141149
Well_no_66,2975,5375,3053.55,0.12557,71.15361692,7299712.488,Shaly sandstone,,,17.63861999,1688.008374,5.628216236
Well_no_66,2975,5375,3054.05,,,7171957.881,Shaly sandstone,1.602550227,3908.228867,30.99618803,1489.396304,6.125406367
